Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.538744926452637,7.552888031197359,7.288666709073556,7.36811399280604,776356000
2010-06-11,7.629029273986816,7.639561873407313,7.44425435634357,7.470134641453549,545759200
2010-06-14,7.652199745178223,7.798755299617568,7.644074689875547,7.702757341298081,602960400
2010-06-15,7.815010070800781,7.819825158863449,7.688917764711109,7.693130966765943,585074000
2010-06-16,8.042512893676758,8.05755923043351,7.8432927734720375,7.857436683601048,783678000
2010-06-17,8.181546211242676,8.212542922173792,8.110223963071903,8.143326872104033,872855200
2010-06-18,8.247750282287598,8.275738365183138,8.16800244724917,8.192980298483546,784621600
2010-06-21,8.130380630493164,8.396407474486328,8.087045697353098,8.356683852740023,776490400
2010-06-22,8.241130828857422,8.304929100640834,8.170411273885898,8.190272696767282,717262000
2010-06-23,8.154459953308105,8.265505833940278,8.062072525670393,8.26309829161841,768457200
2010-06-24,8.09517765045166,8.221570430144858,8.068092794586807,8.155363808283136,714277200
2010-06-25,8.025961875915527,8.133396465573096,7.99917836376624,8.127077067447024,549942400
2010-06-28,8.074111938476562,8.117748250461673,7.960357950557365,8.032883169320582,584948000
2010-06-29,7.709075927734375,7.956445303718202,7.6528008250805,7.948319445685417,1133344800
2010-06-30,7.569442272186279,7.7632446445065515,7.523700566527187,7.725326649298549,739452000
2010-07-01,7.477657318115234,7.667849195250408,7.319365385405358,7.65280205165357,1022896000
2010-07-02,7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800
2010-07-06,7.48217248916626,7.607662061130072,7.407840798955757,7.553493946819698,615235600
2010-07-07,7.7843098640441895,7.787320096114789,7.515876075463402,7.538144239080166,654556000
2010-07-08,7.766858100891113,7.91160883794627,7.670558773865344,7.898969234862178,738144400
2010-07-09,7.812901496887207,7.821327094849846,7.678683368693424,7.7307452871679585,433322400
2010-07-12,7.742781639099121,7.880008368647031,7.66965453322689,7.780097750080197,562878400
2010-07-13,7.577568531036377,7.715999048566162,7.415965812355529,7.713592308988987,1190924000
2010-07-14,7.60555362701416,7.697941070070623,7.493304760073142,7.504741391596244,812047600
2010-07-15,7.567034721374512,7.733151155127826,7.44214625231585,7.470133535317221,824866000
2010-07-16,7.520392417907715,7.672966878735624,7.47555312335028,7.619099295600387,1039858400
2010-07-19,7.390386581420898,7.51978962466432,7.210427538999839,7.51978962466432,1024478000
2010-07-20,7.580275058746338,7.610669883145072,7.222763811895797,7.309734281836211,1074950800
2010-07-21,7.650998115539551,7.979319228614656,7.6437762885742675,7.977513570976847,1185671200
2010-07-22,7.79484224319458,7.824333834892795,7.6831944700127055,7.754516710371697,645318800
2010-07-23,7.822531700134277,7.835773189693075,7.712388993198533,7.73676496991152,533388800
2010-07-26,7.80266809463501,7.827344605621734,7.755421270893168,7.824335177015335,420551600
2010-07-27,7.947119235992432,7.968786323232834,7.833365219911994,7.850518565023206,584771600
2010-07-28,7.8532257080078125,8.004597170164278,7.831859968050196,7.934780026377698,519985200
2010-07-29,7.767458438873291,7.90408328778375,7.7069709308466114,7.845701978058403,643806800
2010-07-30,7.741578578948975,7.8153075773141625,7.670858205868573,7.7006519534804285,448210000
2010-08-02,7.880008697509766,7.902277666449719,7.812900446025046,7.837576957940755,428055600
2010-08-03,7.882413864135742,7.922438048662712,7.806879235007677,7.854727931846954,417653600
2010-08-04,7.9140143394470215,7.953135303155891,7.833664606680221,7.909801139506065,420375200
2010-08-05,7.875494003295898,7.920032739372435,7.840885978999855,7.876396430009727,289097200
2010-08-06,7.827044486999512,7.869175686177275,7.753013342872203,7.817714856023261,444897600
2010-08-09,7.8770012855529785,7.889039003513789,7.81139732983852,7.8688754241364425,303128000
2010-08-10,7.806577682495117,7.837875730910683,7.7506031302604805,7.819819164517087,451920000
2010-08-11,7.529114246368408,7.6946295434977285,7.5176792255249385,7.685902605594701,620054400
2010-08-12,7.577269077301025,7.616691396873829,7.406638047272681,7.423791392977787,534920400
2010-08-13,7.4963154792785645,7.579975183606267,7.496014134625677,7.57305389961873,354869200
2010-08-16,7.45237922668457,7.523701484885634,7.421683052485681,7.450573569378753,318430000
2010-08-17,7.5826826095581055,7.662731787721656,7.49932265877965,7.525805625356551,422640400
2010-08-18,7.615787982940674,7.663938048365724,7.5709486915530935,7.594422240195947,339696000
2010-08-19,7.519792079925537,7.628129154402008,7.4836797217667135,7.6088688014713535,426706000
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000
2010-08-23,7.3970046043396,7.583585125864761,7.380453955411666,7.577265728740597,414041600
2010-08-24,7.2203569412231445,7.312743587180717,7.181837058525557,7.302813678126913,602565600
2010-08-25,7.309433937072754,7.3425376532948246,7.138201861064016,7.163480258956908,596867600
2010-08-26,7.230889797210693,7.395501932228632,7.230889797210693,7.386473646059313,466505200
2010-08-27,7.271215915679932,7.301008860610665,7.088848538512824,7.275128575123431,548391200
2010-08-30,7.297697067260742,7.395501485894564,7.242926271391512,7.245333814224696,383289200
2010-08-31,7.315754413604736,7.35969127137969,7.232997128910288,7.278136954643562,420786800
2010-09-01,7.533329010009766,7.56733434223535,7.411449984244181,7.447260973333695,697037600
2010-09-02,7.588703632354736,7.588703632354736,7.48036659198293,7.561318228445505,415427600
2010-09-03,7.787320137023926,7.787620678081138,7.658820352594065,7.676575578955334,520788800
2010-09-07,7.758429050445557,7.810189604302419,7.7114827777499135,7.723219145027431,342557600
2010-09-08,7.912210464477539,7.956447868443045,7.797251875938148,7.8177159945464245,526551200
2010-09-09,7.916720390319824,8.020542835367527,7.91220665047793,7.9760049117433205,438575200
2010-09-10,7.926955699920654,7.959758074143435,7.866467382554869,7.920334956137669,387542400
2010-09-13,8.0361909866333,8.073507083173483,7.9976719227067505,7.999476775579013,388780000
2010-09-14,8.06689167022705,8.100295131375931,7.990453770209182,8.011218431392956,408150400
2010-09-15,8.131888389587402,8.136704277072711,8.06026562374757,8.070197136083785,429368800
2010-09-16,8.322986602783203,8.325996031663564,8.110225204249483,8.132494977964154,652103200
2010-09-17,8.286873817443848,8.364816004761908,8.236015682391084,8.356690146213763,634477200
2010-09-20,8.523412704467773,8.539964165703902,8.30132161842928,8.308242904812092,658677600
2010-09-21,8.53965950012207,8.647394628640438,8.510167904688231,8.542368387539168,668074400
2010-09-22,8.65943431854248,8.66635560381319,8.498734015842913,8.507762303317246,585289600
2010-09-23,8.694640159606934,8.810199784996914,8.606767272043776,8.616697982732342,786116800
2010-09-24,8.796958923339844,8.833372603218605,8.743694052503374,8.790338984803382,649488000
2010-09-27,8.76205062866211,8.86948440748654,8.757536887960226,8.846914900391457,482834800
2010-09-28,8.632649421691895,8.780408753612877,8.275740020003918,8.780408753612877,1035042400
2010-09-29,8.647995948791504,8.721424391519902,8.606767986808265,8.643782749207094,469644000
2010-09-30,8.539056777954102,8.727141601569478,8.46382268779084,8.697048126221285,673391600
2010-10-01,8.502044677734375,8.624224285600967,8.46683475884115,8.611284142184461,448142800
2010-10-04,8.38528060913086,8.513478249737929,8.35909817848209,8.474357285055772,435302000
2010-10-05,8.695241928100586,8.710588804022938,8.480974693360817,8.486392466817122,501967200
2010-10-06,8.702768325805664,8.787030733459142,8.584500574690818,8.714806042209268,670868800
2010-10-07,8.703667640686035,8.741585626712808,8.634151868693959,8.737372427867,408399600
2010-10-08,8.849624633789062,8.862564776226641,8.727144494069233,8.778603719137557,658403200
2010-10-11,8.888442993164062,8.945019439562719,8.86557294608636,8.869786145553274,427753200
2010-10-12,8.984143257141113,9.013033774378687,8.802076426102985,8.889950142195644,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.097597122192383,9.102411405027297,9.040117429837421,9.078938662311916,435296400
2010-10-15,9.471659660339355,9.479484175569112,9.175839626555433,9.251976169634256,922194000
2010-10-18,9.569762229919434,9.599854902009922,9.458114462822762,9.583906139379609,1093010800
2010-10-19,9.313668251037598,9.442468595003636,9.028682161613037,9.13039844877275,1232784000
2010-10-20,9.344964027404785,9.45691235519384,9.234822160274758,9.298920977413546,721624400
2010-10-21,9.31457233428955,9.47166052101683,9.232717467004177,9.400037713038603,551460000
2010-10-22,9.252881050109863,9.33022137855406,9.217671930676106,9.301030314476675,372778000
2010-10-25,9.294108390808105,9.377166227755865,9.282070673749335,9.301632365762796,392462000
2010-10-26,9.270331382751465,9.32118951152522,9.198105912984897,9.234820935272246,392929600
2010-10-27,9.263714790344238,9.32600797004827,9.196605720007376,9.258297817416505,399002800
2010-10-28,9.185768127441406,9.26882592800248,9.055162168914421,9.267320812236548,551051200
2010-10-29,9.057570457458496,9.2050292377153,9.054259684358305,9.15537487348378,430511200
2010-11-01,9.153871536254883,9.196604625122417,9.094286448315533,9.094888334124736,423889200
2010-11-02,9.309757232666016,9.334735095415388,9.238737108098674,9.238737108098674,433930000
2010-11-03,9.413276672363281,9.415684215082802,9.284776892258748,9.370242248044685,508348400
2010-11-04,9.577889442443848,9.635368323411283,9.480385562829364,9.493025162968285,642488000
2010-11-05,9.54358196258545,9.617010413411847,9.532146937466603,9.569463048601097,361253200
2010-11-08,9.588422775268555,9.623030001492769,9.532448202522682,9.545689689396841,281758400
2010-11-09,9.511983871459961,9.669072825484115,9.4644365081295,9.661548852409311,383544000
2010-11-10,9.570666313171387,9.59293528009414,9.435846329498935,9.528835659549712,384227200
2010-11-11,9.52913761138916,9.581801402749319,9.456912133733221,9.479482444828387,361284000
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864149,795846800
2010-11-15,9.239938735961914,9.345266331967787,9.216766536266896,9.282671820834354,403606000
2010-11-16,9.075926780700684,9.256788995783895,9.007613965945103,9.200213352800105,657650000
2010-11-17,9.04312515258789,9.148151383441151,8.960668427689201,9.06419034624641,479449600
2010-11-18,9.281770706176758,9.319086827778953,9.169221259066012,9.184568143885416,494491200
2010-11-19,9.230612754821777,9.280869025309386,9.185773457780876,9.26792887942416,384843200
2010-11-22,9.430129051208496,9.430129051208496,9.204728097443807,9.229103261014307,393075200
2010-11-23,9.29079532623291,9.381679264033806,9.225492736253848,9.342556693238242,519447600
2010-11-24,9.473465919494629,9.49152249424879,9.381681143711567,9.38920351114698,413725200
2010-11-26,9.47948169708252,9.560734649898707,9.4174890844115,9.44156370600734,237585600
2010-11-29,9.535759925842285,9.55411623818568,9.37054588247878,9.494531148488601,445785200
2010-11-30,9.363626480102539,9.46022716578909,9.355200076830743,9.435549841921686,501858000
2010-12-01,9.521610260009766,9.562236323414004,9.479479081154222,9.48760413311799,461750800
2010-12-02,9.574278831481934,9.599857771120742,9.47617305893932,9.55562037276328,462837200
2010-12-03,9.552912712097168,9.589325597122295,9.519809797134021,9.539972569366393,342092800
2010-12-06,9.634467124938965,9.700071069709663,9.582404405236323,9.589025149010325,448481600
2010-12-07,9.57608413696289,9.75002429517679,9.573376052912252,9.744307585996896,391454000
2010-12-08,9.660345077514648,9.660646422158676,9.542980579901563,9.618815767639028,321935600
2010-12-09,9.622726440429688,9.705182353874514,9.600456674039506,9.694048676057752,294151200
2010-12-10,9.646801948547363,9.661547744776609,9.587817960044752,9.619416554013494,262511200
2010-12-13,9.680208206176758,9.782226645303489,9.66004623697776,9.761461986710339,439815600
2010-12-14,9.638679504394531,9.706390451126648,9.599858272310549,9.682014478159651,351008000
2010-12-15,9.640785217285156,9.720231721047272,9.605575304688777,9.62995047081042,417312000
2010-12-16,9.66756534576416,9.708492759945681,9.632958131707076,9.662750261320978,322030800
2010-12-17,9.648311614990234,9.683822080532552,9.63687578255908,9.679006993193118,386929200
2010-12-20,9.696459770202637,9.727757834322855,9.576687700701603,9.678102653617387,385610400
2010-12-21,9.756341934204102,9.762059445467731,9.691641242792839,9.720229602696547,256354000
2010-12-22,9.785231590270996,9.802084386564388,9.736781006305831,9.761156970580279,265921600
2010-12-23,9.738288879394531,9.784933819821225,9.725348737512384,9.780420078471662,223157200
2010-12-27,9.770792007446289,9.793663672833869,9.675696441066526,9.715721453701779,249816000
2010-12-28,9.794564247131348,9.830375244949481,9.78222599067996,9.807804930441854,175924000
2010-12-29,9.789146423339844,9.824054991261015,9.783428107248431,9.81713290373833,163139200
2010-12-30,9.740095138549805,9.795767565115955,9.721738023762317,9.79486513822459,157494400
2010-12-31,9.706989288330078,9.734675222690038,9.669371839653376,9.718725655883766,193508000
2011-01-03,9.917945861816406,9.938710515348964,9.775603518982189,9.799678141860745,445138400
2011-01-04,9.969708442687988,10.006121324283582,9.875213989447035,10.004315667078247,309080800
2011-01-05,10.051265716552734,10.061497778701124,9.915844578933259,9.917349695748143,255519600
2011-01-06,10.04313850402832,10.088880220052705,10.018160643812834,10.072930647310146,300428800
2011-01-07,10.11506175994873,10.121983045155423,9.98806626140874,10.05096212485268,311931200
2011-01-10,10.305554389953613,10.329027134007031,10.146660546940048,10.196615464231408,448560000
2011-01-11,10.281174659729004,10.381084450006519,10.215871280762524,10.378677711312067,444108000
2011-01-12,10.364834785461426,10.365136130075417,10.292009033494685,10.329626484348381,302590400
2011-01-13,10.402756690979004,10.43164721268047,10.347686142950433,10.38710846197665,296780400
2011-01-14,10.487019538879395,10.487019538879395,10.365441802704506,10.409077324615703,308840000
2011-01-18,10.251385688781738,10.375070418376318,9.810514348586604,9.916443847403409,1880998000
2011-01-19,10.196919441223145,10.490632573180433,10.137936221151996,10.483108596483891,1135612800
2011-01-20,10.011539459228516,10.180665352518215,9.934499683353861,10.124390235124848,764789200
2011-01-21,9.832174301147461,10.07773790453058,9.829465415217182,10.044333668625569,754401200
2011-01-24,10.155086517333984,10.155086517333984,9.832181610029233,9.836696155407223,574683200
2011-01-25,10.273956298828125,10.27516087414804,10.068417498559864,10.121382651268986,546868000
2011-01-26,10.347681999206543,10.400345786256644,10.276962446909423,10.320898490564273,506875600
2011-01-27,10.328422546386719,10.372961283081064,10.316987522062668,10.345575886458482,285026000
2011-01-28,10.114457130432129,10.364234878818602,10.037117629169508,10.357313594939516,592057200
2011-01-31,10.211359977722168,10.233027865118302,10.060290669639219,10.105430494542905,377246800
2011-02-01,10.383193969726562,10.401851623336356,10.261314924789719,10.270945096245477,426633200
2011-02-02,10.361825942993164,10.38981241939534,10.33865374804289,10.365738601378961,258955200
2011-02-03,10.335343360900879,10.359418786986758,10.188185935086372,10.346177302639525,393797600
2011-02-04,10.427433967590332,10.433452826252736,10.337454039552247,10.34136589588984,321840400
2011-02-07,10.589333534240723,10.63056068952734,10.461736195783969,10.469259364109895,485021600
2011-02-08,10.689244270324707,10.698874440922863,10.597459519360864,10.643502567154798,381040800
2011-02-09,10.778324127197266,10.803603330613512,10.679316726367416,10.688946095511573,482745200
2011-02-10,10.66938304901123,10.833694623609832,10.472570451614311,10.755150552146038,928550000
2011-02-11,10.73890209197998,10.76749046263618,10.639291999180601,10.675705688969085,367572800
2011-02-14,10.809020042419434,10.818047526221662,10.7346891518887,10.737096695192196,310416400
2011-02-15,10.830686569213867,10.832793571288551,10.759966997290691,10.809320025291758,284174800
2011-02-16,10.927887916564941,10.981152790675539,10.848741154436812,10.857768636118038,481157600
2011-02-17,10.782537460327148,10.841822006546282,10.728970427443821,10.75093966104714,530583200
2011-02-18,10.549613952636719,10.81865049506418,10.518315888882885,10.794876406121046,816057200
2011-02-22,10.189994812011719,10.394330635763264,10.163212097406499,10.296526195347973,872555600
2011-02-23,10.310670852661133,10.371458911615436,10.189994750959977,10.194810641255739,671854400
2011-02-24,10.318495750427246,10.386808595592731,10.182774094337084,10.352803247176453,499900800
2011-02-25,10.47739028930664,10.48551534717197,10.376275868761041,10.390118440889236,380018800
2011-02-28,10.629356384277344,10.684728246211865,10.566460551378134,10.570071864580667,403074000
2011-03-01,10.511994361877441,10.704894315290108,10.462941881108032,10.697371145587883,456136800
2011-03-02,10.5965576171875,10.66366667157597,10.484609280709963,10.531555564674289,602590800
2011-03-03,10.820452690124512,10.827373973293131,10.710911912796034,10.749131249703343,500788400
2011-03-04,10.833697319030762,10.84242426167896,10.765986369262821,10.835803517620166,453266800
2011-03-07,10.694061279296875,10.883951805947076,10.572182232448283,10.875825946860955,546123200
2011-03-08,10.706099510192871,10.755453342176951,10.600470561321854,10.680519765501382,356316800
2011-03-09,10.607087135314941,10.676001826902793,10.550812844136107,10.673894825639445,453306000
2011-03-10,10.432548522949219,10.52583921545212,10.37928283464282,10.506277525017742,507539200
2011-03-11,10.592643737792969,10.602575253115766,10.382290723550856,10.392220631702308,471080400
2011-03-14,10.639893531799316,10.727767250155019,10.572183389244527,10.628457701764933,435957200
2011-03-15,10.39522933959961,10.467754543054754,10.234830448600402,10.295017399453384,721081200
2011-03-16,9.931187629699707,10.322103972046651,9.818336868347604,10.292010489258475,1162011200
2011-03-17,10.070523262023926,10.220088265434752,9.950750399985173,10.136427747386925,659422400
2011-03-18,9.9510498046875,10.177654556545681,9.930887034719296,10.145454072093253,753214000
2011-03-21,10.210758209228516,10.223998892536866,10.089179694866866,10.111148927188708,409402000
2011-03-22,10.26793384552002,10.310667727115819,10.20594123009461,10.308862070146981,325922800
2011-03-23,10.207447052001953,10.238442960065589,10.109943176112466,10.210155135849678,372996400
2011-03-24,10.381385803222656,10.412382508310579,10.197514181155723,10.287494064981454,404712000
2011-03-25,10.579103469848633,10.594751695054953,10.443079707259468,10.474678305912109,448910000
2011-03-28,10.545999526977539,10.66276374749805,10.545999526977539,10.627553835270398,309355200
2011-03-29,10.561647415161133,10.561647415161133,10.414189450120476,10.462338694530864,352900800
2011-03-30,10.491527557373047,10.559239281674682,10.455716571616975,10.552015851305743,329406000
2011-03-31,10.487919807434082,10.52674023123206,10.4141908152491,10.423218297518376,274019200
2011-04-01,10.369050025939941,10.580608451144837,10.33113202659434,10.566163996471053,418661600
2011-04-04,10.267633438110352,10.370252934877273,10.1836723969309,10.361525994540482,460084800
2011-04-05,10.198418617248535,10.299533002259635,10.111448144138352,10.141241083955775,482731200
2011-04-06,10.17284107208252,10.349189599107113,10.145757013815395,10.268539310124696,402539200
2011-04-07,10.174044609069824,10.24476337302986,10.112351720715433,10.174645691241567,373447200
2011-04-08,10.083160400390625,10.236336693346141,10.04975694975912,10.229415409659431,377535200
